0,1,2,3,4
0.6977893970404843,-0.10535312443122463,1.5045584658174267,0.6735009421313022,-0.26768510428881515
-0.17866937112907727,-0.05678983260484654,-0.8459573967609407,0.9392141356494985,0.7424288177415515
0.45427076765243013,0.24257468935699567,-1.018197779033013,0.5041931991417489,0.12910247266475125
2.002269094974413,-1.2932910979146213,-0.7232953878892984,-1.5866445571171657,-0.21801979176706926
-1.740899367995493,1.1855016361685766,1.0922373088701676,-0.15963197839064333,-1.013721788230369
-1.5241025485592599,-0.7038646146404067,0.6253713723408305,-0.7870526899898684,1.9085761760067192
1.49069543989815,0.0008239434044365071,-0.46186825520188357,-0.5691958997464516,1.5983767605260095
-0.6566953315572904,0.9343689527333606,0.021792213068303777,0.7135622139241762,-0.8203972915687643
-0.33291859552172826,-0.024182519703662062,-0.6313666176705683,1.2492241693744977,-0.76430812966604
-0.577032141610197,1.3587000236279756,1.164927236795503,1.58797877232563,-1.9082731640775343
